record_id,tier,source,name,state,county,capacity_mw,opposed_flag,lifecycle_outcome,origin_date,origin_precision,end_date,end_kind,span_days,event_observed,source_url
ext_00411,external,loudoun_lola,LOUDOUN METRO DATA CENTER LM5-LM8,VA,,,no,Approved,2015-03-26,day,2026-08-18,censored_asof,4163,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00412,external,loudoun_lola,ARCOLA LAKHVINDER PROPERTY,VA,,,no,In Review,2018-06-19,day,2026-08-18,censored_asof,2982,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00413,external,loudoun_lola,21673 BEAUMEADE CIRCLE,VA,,,no,Approved,2019-09-17,day,2026-08-18,censored_asof,2527,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00414,external,loudoun_lola,ASHBURN CENTER NORTH ZCOLO,VA,,,no,Approved,2019-10-02,day,2026-08-18,censored_asof,2512,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00415,external,loudoun_lola,STACK ASHBURN DATA CENTER,VA,,,no,Approved,2020-02-07,day,2026-08-18,censored_asof,2384,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00416,external,loudoun_lola,LOUDOUN CENTER- LC3 DATA CENTER,VA,,,no,Approved,2020-10-13,day,2026-08-18,censored_asof,2135,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00417,external,loudoun_lola,ASHBURN CENTER NORTH,VA,,,no,Approved,2022-08-10,day,2026-08-18,censored_asof,1469,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00418,external,loudoun_lola,COCHRAN MILL ROAD,VA,,,no,Approved,2022-09-27,day,2026-08-18,censored_asof,1421,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00419,external,loudoun_lola,RIDGETOP CENTER,VA,,,no,In Review,2022-11-04,day,2026-08-18,censored_asof,1383,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00420,external,loudoun_lola,CLARKE HOOK CENTER,VA,,,no,In Review,2022-11-04,day,2026-08-18,censored_asof,1383,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00421,external,loudoun_lola,MANEKIN PLAZA,VA,,,no,In Review,2022-11-04,day,2026-08-18,censored_asof,1383,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00422,external,loudoun_lola,LC 11 AND 12 DATA CENTER,VA,,,no,Approved,2023-01-05,day,2026-08-18,censored_asof,1321,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00423,external,loudoun_lola,DATA CENTER AT COMPASS CREEK SEC. 4,VA,,,no,Approved,2023-01-06,day,2026-08-18,censored_asof,1320,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00424,external,loudoun_lola,TELOS DATA CENTER,VA,,,no,In Review,2023-02-07,day,2026-08-18,censored_asof,1288,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00425,external,loudoun_lola,HORSESHOE DRIVE,VA,,,no,In Review,2023-02-08,day,2026-08-18,censored_asof,1287,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00426,external,loudoun_lola,22675 DULLES SUMMIT COURT,VA,,,no,Approved,2023-03-01,day,2026-08-18,censored_asof,1266,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00427,external,loudoun_lola,BELMONT LANDBAY KK DATA CENTER,VA,,,no,In Review,2023-05-15,day,2026-08-18,censored_asof,1191,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00428,external,loudoun_lola,BRAMBLETON BUSINESS CAMPUS DATA CENTER,VA,,,no,In Review,2023-06-09,day,2026-08-18,censored_asof,1166,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00429,external,loudoun_lola,BRAMBLETON SHREVEPORT SOUTH DATA CENTER,VA,,,no,In Review,2023-06-09,day,2026-08-18,censored_asof,1166,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00430,external,loudoun_lola,45865 MARIES ROAD,VA,,,no,Approved,2023-07-03,day,2026-08-18,censored_asof,1142,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00431,external,loudoun_lola,CYRUSONE BROADLANDS DATA CENTER,VA,,,no,In Review,2023-07-24,day,2026-08-18,censored_asof,1121,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00432,external,loudoun_lola,LOUDOUN TECH CENTER PARCEL H-2,VA,,,no,Approved,2007-05-11,day,2026-08-18,censored_asof,7039,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00433,external,loudoun_lola,LAING AT BEAUMEADE BUILDING D,VA,,,no,Approved,2007-08-29,day,2026-08-18,censored_asof,6929,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00434,external,loudoun_lola,PETERSON COMMONWEALTH CENTER,VA,,,no,Approved,2007-09-14,day,2026-08-18,censored_asof,6913,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00435,external,loudoun_lola,PETERSON/COMMONWEALTH CENTER,VA,,,no,Approved,2008-06-17,day,2026-08-18,censored_asof,6636,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00436,external,loudoun_lola,EQUINIX AT BEAUMEADE TECHNOLOGY CENTER,VA,,,no,Approved,2009-05-04,day,2026-08-18,censored_asof,6315,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00437,external,loudoun_lola,BEAUMEADE LOT 31A,VA,,,no,Approved,2010-11-19,day,2026-08-18,censored_asof,5751,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00438,external,loudoun_lola,BEAUMEADE LOT 28A RAGING WIRE DATA CENTE,VA,,,no,Approved,2011-10-25,day,2026-08-18,censored_asof,5411,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00439,external,loudoun_lola,LOUDOUN METRO DATA CENTERS,VA,,,no,Approved,2013-10-09,day,2026-08-18,censored_asof,4696,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00440,external,loudoun_lola,LOUDOUN METRO DATA CENTERS LM5-LM8,VA,,,no,Approved,2015-11-23,day,2026-08-18,censored_asof,3921,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00441,external,loudoun_lola,606 DATA CENTER,VA,,,no,Approved,2018-03-30,day,2026-08-18,censored_asof,3063,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00442,external,loudoun_lola,606 DATA PARK,VA,,,no,In Review,2018-04-30,day,2026-08-18,censored_asof,3032,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00443,external,loudoun_lola,STERLING 8 DATA CENTER,VA,,,no,Approved,2019-04-17,day,2026-08-18,censored_asof,2680,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00444,external,loudoun_lola,AREP BEAUMEADE DATA CENTER,VA,,,no,Denied,2021-12-15,day,2026-08-18,censored_asof,1707,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00445,external,loudoun_lola,ARCOLA GROVE DATA CENTERS,VA,,,no,Approved,2022-09-29,day,2026-08-18,censored_asof,1419,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00446,external,loudoun_lola,DULLES SUMMIT DATA CENTER 1,VA,,,no,In Review,2022-04-14,day,2026-08-18,censored_asof,1587,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00447,external,loudoun_lola,DATA CENTER AT COMPASS CREEK,VA,,,no,Approved,2023-04-13,day,2026-08-18,censored_asof,1223,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00448,external,loudoun_lola,PROJECT KALE SCREENING DETER,VA,,,no,Approved,2018-04-18,day,2026-08-18,censored_asof,3044,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00449,external,loudoun_lola,COMPASS DATACENTER DETER,VA,,,no,Approved,2018-11-13,day,2026-08-18,censored_asof,2835,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00450,external,loudoun_lola,ICSP ARCOLA TREE CANOPY VARIATION DETR,VA,,,no,Approved,2020-08-24,day,2026-08-18,censored_asof,2185,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00451,external,loudoun_lola,PIN: 234-48-3058 VERIF,VA,,,no,In Review,2022-12-05,day,2026-08-18,censored_asof,1352,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00452,external,loudoun_lola,45449 E. Severn Way VERIF,VA,,,no,Approved,2023-08-15,day,2026-08-18,censored_asof,1099,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00453,external,loudoun_lola,PIN: 089-49-6246 DETER,VA,,,no,Approved,2023-08-21,day,2026-08-18,censored_asof,1093,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00454,external,loudoun_lola,49295 Horseshoe Drive DETER,VA,,,no,Approved,2023-12-13,day,2026-08-18,censored_asof,979,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00455,external,loudoun_lola,Vantage VA-16 Buffer,VA,,,no,Approved,2024-05-31,day,2026-08-18,censored_asof,809,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00456,external,loudoun_lola,PIN: 114-46-6446 VERIF,VA,,,no,Approved,2024-10-24,day,2026-08-18,censored_asof,663,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00457,external,loudoun_lola,PIN: 113-16-3850 VERIF,VA,,,no,Approved,2024-10-24,day,2026-08-18,censored_asof,663,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00458,external,loudoun_lola,43621 BEAVER MEADOW RD  VERIF,VA,,,no,Approved,2024-10-31,day,2026-08-18,censored_asof,656,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00459,external,loudoun_lola,45365 Vintage Park Plaza VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00460,external,loudoun_lola,45335 Vintage Park Plaza VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00461,external,loudoun_lola,22894 Pacific Blvd VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00462,external,loudoun_lola,45200 Business Court VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00463,external,loudoun_lola,45195 Business Court VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00464,external,loudoun_lola,45240 Business Court VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00465,external,loudoun_lola,22870 Pacific Blvd VERIF,VA,,,no,Approved,2024-12-06,day,2026-08-18,censored_asof,620,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00466,external,loudoun_lola,Project Aspen DETER,VA,,,no,Approved,2025-01-29,day,2026-08-18,censored_asof,566,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00467,external,loudoun_lola,Sterling Blvd Williamsbrg Rd Chase Heritage Cir,VA,,,no,Approved,2025-03-27,day,2026-08-18,censored_asof,509,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00468,external,loudoun_lola,Kincora Determination Request - Utility Substation,VA,,,no,Approved,2025-04-11,day,2026-08-18,censored_asof,494,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00469,external,loudoun_lola,Prologis Park Building 4,VA,,,no,Approved,2025-05-13,day,2026-08-18,censored_asof,462,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00470,external,loudoun_lola,True Noth Data Center Informal PROF,VA,,,no,Approved,2025-05-27,day,2026-08-18,censored_asof,448,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00471,external,loudoun_lola,Sterling Technology Park DETER,VA,,,no,Approved,2025-06-05,day,2026-08-18,censored_asof,439,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00472,external,loudoun_lola,EPLAN-2025-0149,VA,,,no,Approved,2025-10-30,day,2026-08-18,censored_asof,292,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00473,external,loudoun_lola,22990 Indian Creek Dr DETER,VA,,,no,Approved,2026-01-07,day,2026-08-18,censored_asof,223,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00474,external,loudoun_lola,Dulles North Industrial Park - Lot 4 DETER,VA,,,no,Approved,2026-02-11,day,2026-08-18,censored_asof,188,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00475,external,loudoun_lola,Terminal Drive Buffer Waiver,VA,,,no,In Review,2026-03-05,day,2026-08-18,censored_asof,166,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00476,external,loudoun_lola,Tech Park at Brambleton,VA,,,no,Approved,2026-05-04,day,2026-08-18,censored_asof,106,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00477,external,loudoun_lola,Vantage Data Centers VA31,VA,,,no,In Review,2026-06-08,day,2026-08-18,censored_asof,71,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00478,external,loudoun_lola,JK Technology Park No. 1 Vesting DETER,VA,,,no,In Review,2026-07-07,day,2026-08-18,censored_asof,42,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00479,external,loudoun_lola,Vantage Data Centers VA16,VA,,,no,In Review,2026-06-29,day,2026-08-18,censored_asof,50,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00480,external,loudoun_lola,Davis Drive DETER,VA,,,no,In Review,2026-07-01,day,2026-08-18,censored_asof,48,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00481,external,loudoun_lola,Data Centers AO,VA,,,no,Approved,2026-07-13,day,2026-08-18,censored_asof,36,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00482,external,loudoun_lola,45210 Vantage Data Plz VERIF,VA,,,no,In Review,2026-08-03,day,2026-08-18,censored_asof,15,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00483,external,loudoun_lola,Zoning Determination and Objection to By-Right,VA,,,no,In Review,2026-08-14,day,2026-08-18,censored_asof,4,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00484,external,loudoun_lola,Building 3 Addition- EPLAN-2026-0116,VA,,,no,Submitted - Online,2026-08-14,day,2026-08-18,censored_asof,4,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00485,external,loudoun_lola,TUSCARORA CROSSING,VA,,,no,Approved,2019-05-01,day,2026-08-18,censored_asof,2666,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00486,external,loudoun_lola,TRUE NORTH DATA,VA,,,no,Approved,2020-04-09,day,2026-08-18,censored_asof,2322,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00487,external,loudoun_lola,WATERSIDE NORTH,VA,,,no,Approved,2020-11-23,day,2026-08-18,censored_asof,2094,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00488,external,loudoun_lola,ZEBRA EAST,VA,,,no,Approved,2023-07-26,day,2026-08-18,censored_asof,1119,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00489,external,loudoun_lola,Relocation Drive Data Center,VA,,,no,In Review,2026-06-26,day,2026-08-18,censored_asof,53,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00490,external,loudoun_lola,EQUINIX DATA CENTER,VA,,,no,Approved,2008-06-19,day,2026-08-18,censored_asof,6634,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00491,external,loudoun_lola,STONEWALL SECURE BUSINESS PARK,VA,,,no,Approved,2008-09-15,day,2026-08-18,censored_asof,6546,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00492,external,loudoun_lola,TRUE NORTH DATA,VA,,,no,Approved,2017-04-17,day,2026-08-18,censored_asof,3410,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00493,external,loudoun_lola,QUARRY COMMERCE CENTER,VA,,,no,Approved,2017-09-13,day,2026-08-18,censored_asof,3261,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00494,external,loudoun_lola,WATERSIDE NORTH,VA,,,no,Approved,2018-11-05,day,2026-08-18,censored_asof,2843,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00495,external,loudoun_lola,JK TECHNOLOGY PARK #1,VA,,,no,Approved,2018-12-17,day,2026-08-18,censored_asof,2801,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00496,external,loudoun_lola,LUCK/HAYDEN/LOUDOUN WATER PROPERTY,VA,,,no,Approved,2019-01-28,day,2026-08-18,censored_asof,2759,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00497,external,loudoun_lola,JK TECHNOLOGY PARK #2,VA,,,no,Approved,2019-08-27,day,2026-08-18,censored_asof,2548,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00498,external,loudoun_lola,JK TECHNOLOGY PARK #3,VA,,,no,Approved,2019-08-27,day,2026-08-18,censored_asof,2548,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00499,external,loudoun_lola,H&M PROPERTY,VA,,,no,Approved,2019-09-23,day,2026-08-18,censored_asof,2521,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00500,external,loudoun_lola,BRAMBLETON SOUTH INDUSTRIAL PROPERTIES,VA,,,no,Approved,2020-04-13,day,2026-08-18,censored_asof,2318,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00501,external,loudoun_lola,DULLES 28 TECHNOLOGY PARK,VA,,,no,Approved,2020-11-25,day,2026-08-18,censored_asof,2092,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00502,external,loudoun_lola,45865 MARIES RD REZONING,VA,,,no,Approved,2021-09-08,day,2026-08-18,censored_asof,1805,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00503,external,loudoun_lola,FIREFOX DULLES,VA,,,no,Approved,2021-10-15,day,2026-08-18,censored_asof,1768,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00504,external,loudoun_lola,VANTAGE DATA CENTER,VA,,,no,Approved,2022-04-18,day,2026-08-18,censored_asof,1583,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00505,external,loudoun_lola,ALIGNED ENERGY DATA CENTER,VA,,,no,Approved,2022-05-25,day,2026-08-18,censored_asof,1546,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00506,external,loudoun_lola,ARCOLA GROVE REZONING,VA,,,no,Approved,2023-07-10,day,2026-08-18,censored_asof,1135,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00507,external,loudoun_lola,Dulles Distribution Center Phase 1 and 2,VA,,,no,In Review,2024-09-04,day,2026-08-18,censored_asof,713,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00508,external,loudoun_lola,Glenn Drive North & South,VA,,,no,In Review,2026-02-19,day,2026-08-18,censored_asof,180,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00509,external,loudoun_lola,TRUE NORTH DATA,VA,,,no,Approved,2017-04-17,day,2026-08-18,censored_asof,3410,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00510,external,loudoun_lola,ALIGNED ENERGY DATA CENTER,VA,,,no,Approved,2022-05-25,day,2026-08-18,censored_asof,1546,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00511,external,loudoun_lola,ALIGNED ENERGY DATA CENTER,VA,,,no,Approved,2022-10-28,day,2026-08-18,censored_asof,1390,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00512,external,loudoun_lola,DATA CENTER & MISC COMMERCIAL/INDUSTRIAL,VA,,,no,Approved,2013-04-02,day,2026-08-18,censored_asof,4886,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00513,external,loudoun_lola,DATA CENTER AS SPECIAL EXCEPTION USE-CLI,VA,,,no,Approved,2016-02-23,day,2026-08-18,censored_asof,3829,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00514,external,loudoun_lola,Data Center Standards & Locations,VA,,,no,Approved,2024-02-06,day,2026-08-18,censored_asof,924,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00515,external,loudoun_lola,Data Center Standards and Locations Phase 2,VA,,,no,In Review,2025-09-16,day,2026-08-18,censored_asof,336,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00516,external,loudoun_lola,"21673 BEAUMEADE CIRCLE, LLC",VA,,,no,Approved,2017-12-15,day,2026-08-18,censored_asof,3168,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00517,external,loudoun_lola,1501 MORAN ROAD,VA,,,no,Approved,2021-09-20,day,2026-08-18,censored_asof,1793,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00518,external,loudoun_lola,VANTAGE DATA CENTER - BROAD RUN,VA,,,no,Approved,2023-02-16,day,2026-08-18,censored_asof,1279,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00519,external,loudoun_lola,110 Terminal Drive Data Center,VA,,,no,Submitted - Online,2026-08-20,day,2026-08-25,censored_asof,5,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00520,external,loudoun_lola,JK Tech Park No. 1 Vesting DETER,VA,,,no,In Review,2026-07-07,day,2026-08-25,censored_asof,49,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00521,external,loudoun_lola,45415 Leesburg Pike DETER,VA,,,no,In Review,2026-08-14,day,2026-08-25,censored_asof,11,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00522,external,loudoun_lola,24141 Upper Woodside Ln DETER,VA,,,no,In Review,2026-08-17,day,2026-08-25,censored_asof,8,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
ext_00523,external,loudoun_lola,110 Terminal Drive Data Center,VA,,,no,Submitted - Online,2026-08-25,day,2026-09-01,censored_asof,7,0,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query
