osm_type,osm_id,name,operator,state,county,lat,lon,signal,evidence_url,tags,seen_date
way,492699069,TPx Colocation Datacenter,TPx Communications,CA,,33.707507,-117.844104,operational,https://www.openstreetmap.org/way/492699069,"{""addr:city"": ""Santa Ana"", ""addr:housenumber"": ""2001"", ""addr:postcode"": ""92705"", ""addr:state"": ""CA"", ""addr:street"": ""East Dyer Road"", ""alt_name"": ""TPx Santa Ana Data Center"", ""building"": ""commercial"", ""height"": ""8.6"", ""name"": ""TPx Colocation Datacenter"", ""operator"": ""TPx Communications"", ""operator:wikidata"": ""Q7695734"", ""source"": ""https://www.datacenters.com/providers/tpx-communications;https://www.datacentermap.com/usa/california/irvine/tpx-santa-ana-data-center/"", ""telecom"": ""data_center""}",2026-09-06
way,495115494,,,CA,,34.047915,-118.255569,operational,https://www.openstreetmap.org/way/495115494,"{""addr:city"": ""Los Angeles"", ""addr:housenumber"": ""624"", ""addr:postcode"": ""90017"", ""addr:state"": ""CA"", ""addr:street"": ""South Grand Avenue"", ""building:colour"": ""#ECEED6"", ""building:levels"": ""30"", ""building:material"": ""glass"", ""building:part"": ""yes"", ""clli"": ""LSANCARC"", ""height"": ""120"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",2026-09-06
way,531709017,AT&T Center,American Telephone & Telegraph,CA,,32.747654,-117.158954,operational,https://www.openstreetmap.org/way/531709017,"{""addr:city"": ""San Diego"", ""addr:housenumber"": ""650"", ""addr:postcode"": ""92103"", ""addr:state"": ""CA"", ""addr:street"": ""Robinson Avenue"", ""building"": ""industrial"", ""name"": ""AT&T Center"", ""opening_hours"": ""24/7"", ""operator"": ""American Telephone & Telegraph"", ""telecom"": ""data_center""}",2026-09-06
way,553223628,Stack Infrastructure,Stack Infrastructure,CA,,37.402560,-121.893391,operational,https://www.openstreetmap.org/way/553223628,"{""building"": ""yes"", ""ele"": ""25.56"", ""height"": ""8.46"", ""name"": ""Stack Infrastructure"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""telecom"": ""data_center""}",2026-09-06
way,553223629,Stack Infrastructure,Stack Infrastructure,CA,,37.402209,-121.892387,operational,https://www.openstreetmap.org/way/553223629,"{""building"": ""yes"", ""ele"": ""21.11"", ""height"": ""5.58"", ""name"": ""Stack Infrastructure"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""telecom"": ""data_center""}",2026-09-06
way,600806974,Equinix SV10,Equinix,CA,,37.241229,-121.784754,operational,https://www.openstreetmap.org/way/600806974,"{""addr:city"": ""San Jose"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""95119"", ""addr:state"": ""CA"", ""addr:street"": ""Great Oaks Boulevard"", ""building"": ""data_center"", ""name"": ""Equinix SV10"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""SV10"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/silicon-valley-data-centers/sv10""}",2026-09-06
way,765230023,,,CA,,34.059467,-117.202167,operational,https://www.openstreetmap.org/way/765230023,"{""addr:state"": ""CA"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,780063735,PG&E Datacenter,,CA,,38.246238,-122.067184,operational,https://www.openstreetmap.org/way/780063735,"{""addr:city"": ""Fairfield"", ""addr:housenumber"": ""425"", ""addr:postcode"": ""94533"", ""addr:state"": ""CA"", ""addr:street"": ""Beck Avenue"", ""building"": ""yes"", ""name"": ""PG&E Datacenter"", ""telecom"": ""data_center""}",2026-09-06
way,888253616,NTT Silicon Valley SV1 Data Center,NTT,CA,,37.369053,-121.955338,operational,https://www.openstreetmap.org/way/888253616,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""1160"", ""addr:postcode"": ""95050"", ""addr:state"": ""CA"", ""addr:street"": ""Walsh Avenue"", ""building"": ""yes"", ""name"": ""NTT Silicon Valley SV1 Data Center"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""ref"": ""SV1"", ""telecom"": ""data_center"", ""website"": ""https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/silicon-valley-sv1-data-center""}",2026-09-06
way,930540164,,,CA,,33.153600,-117.238846,operational,https://www.openstreetmap.org/way/930540164,"{""telecom"": ""data_center""}",2026-09-06
way,933393863,Edgeconnex Data Center,EdgeConneX,CA,,38.592299,-121.277440,operational,https://www.openstreetmap.org/way/933393863,"{""addr:city"": ""Rancho Cordova"", ""addr:housenumber"": ""10980"", ""addr:postcode"": ""95670"", ""addr:state"": ""CA"", ""addr:street"": ""Gold Center Drive"", ""building"": ""yes"", ""name"": ""Edgeconnex Data Center"", ""operator"": ""EdgeConneX"", ""operator:wikidata"": ""Q115477226"", ""source"": ""esri/Sacramento_County_CA_Addresses"", ""telecom"": ""data_center"", ""website"": ""https://www.edgeconnex.com/locations/americas/sacramento-ca/""}",2026-09-06
way,978632013,Northwest Data Center and Communications Hub,,CA,,37.433413,-122.180708,operational,https://www.openstreetmap.org/way/978632013,"{""addr:city"": ""Stanford"", ""addr:housenumber"": ""319"", ""addr:street"": ""Oak Road"", ""building"": ""data_center"", ""name"": ""Northwest Data Center and Communications Hub"", ""short_name"": ""NDCCH"", ""telecom"": ""data_center""}",2026-09-06
way,1065780801,Amazon,Amazon Web Services,CA,,37.389929,-121.965991,operational,https://www.openstreetmap.org/way/1065780801,"{""building"": ""yes"", ""name"": ""Amazon"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1075445245,,,CA,,37.361154,-121.942340,operational,https://www.openstreetmap.org/way/1075445245,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""2220"", ""addr:state"": ""CA"", ""addr:street"": ""De La Cruz Boulevard"", ""addr:unit"": ""2"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,1160688107,CoreSite SV7,CoreSite,CA,,37.376079,-121.973057,operational,https://www.openstreetmap.org/way/1160688107,"{""building"": ""yes"", ""name"": ""CoreSite SV7"", ""operator"": ""CoreSite"", ""ref"": ""SV7"", ""telecom"": ""data_center""}",2026-09-06
way,1227604493,Equinix SV11,Equinix,CA,,37.242615,-121.784022,operational,https://www.openstreetmap.org/way/1227604493,"{""addr:city"": ""San Jose"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""95119"", ""addr:state"": ""CA"", ""addr:street"": ""Great Oaks Boulevard"", ""building"": ""data_center"", ""name"": ""Equinix SV11"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""SV11"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/silicon-valley-data-centers/sv11""}",2026-09-06
way,1296163129,Modesto Junior College West Data Center,Yosemite Community College District,CA,,37.665145,-121.040033,operational,https://www.openstreetmap.org/way/1296163129,"{""building"": ""yes"", ""name"": ""Modesto Junior College West Data Center"", ""operator"": ""Yosemite Community College District"", ""telecom"": ""data_center""}",2026-09-06
way,1313995085,,,CA,,37.370643,-121.974482,operational,https://www.openstreetmap.org/way/1313995085,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""2590"", ""addr:postcode"": ""95051"", ""addr:state"": ""CA"", ""addr:street"": ""Walsh Avenue"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,1314010354,Vantage Santa Clara CA2,Vantage Data Centers,CA,,37.364001,-121.946890,operational,https://www.openstreetmap.org/way/1314010354,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""737"", ""addr:postcode"": ""95051"", ""addr:state"": ""CA"", ""addr:street"": ""Mathew Street"", ""building"": ""yes"", ""name"": ""Vantage Santa Clara CA2"", ""operator"": ""Vantage Data Centers"", ""operator:wikidata"": ""Q133440987"", ""telecom"": ""data_center"", ""website"": ""https://vantage-dc.com/data-center-locations/north-america/santa-clara-ii-california/""}",2026-09-06
way,1314012931,Digital Realty Silicon Valley SJC37,Digital Realty,CA,,37.370919,-121.947217,operational,https://www.openstreetmap.org/way/1314012931,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""641"", ""addr:postcode"": ""95050"", ""addr:state"": ""CA"", ""addr:street"": ""Walsh Avenue"", ""building"": ""yes"", ""name"": ""Digital Realty Silicon Valley SJC37"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""SJC37"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/silicon-valley/sjc37""}",2026-09-06
way,1344376231,Csquare SFO4,Csquare,CA,,37.375765,-121.956270,operational,https://www.openstreetmap.org/way/1344376231,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""1550"", ""addr:postcode"": ""95054"", ""addr:state"": ""CA"", ""addr:street"": ""Space Park Drive"", ""building"": ""yes"", ""name"": ""Csquare SFO4"", ""operator"": ""Csquare"", ""ref"": ""SFO4"", ""telecom"": ""data_center"", ""website"": ""https://www.csquare.com/data-centers/silicon-valley#santaclara-sfo4""}",2026-09-06
way,1351049826,DataBank Santa Clara SFO1,DataBank,CA,,37.407303,-121.965980,operational,https://www.openstreetmap.org/way/1351049826,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""5101"", ""addr:postcode"": ""95054"", ""addr:state"": ""CA"", ""addr:street"": ""Lafayette Street"", ""building"": ""yes"", ""name"": ""DataBank Santa Clara SFO1"", ""operator"": ""DataBank"", ""operator:wikidata"": ""Q117314439"", ""ref"": ""SFO1"", ""telecom"": ""data_center"", ""website"": ""https://www.databank.com/data-centers/silicon-valley/santa-clara/""}",2026-09-06
way,1460847458,EdgeCore Silicon Valley,,CA,,37.383719,-121.965404,operational,https://www.openstreetmap.org/way/1460847458,"{""building"": ""yes"", ""name"": ""EdgeCore Silicon Valley"", ""telecom"": ""data_center"", ""website"": ""https://edgecore.com/locations/silicon-valley/""}",2026-09-06
way,1460855151,STACK SVY02,Stack Infrastructure,CA,,37.361934,-121.953731,operational,https://www.openstreetmap.org/way/1460855151,"{""building"": ""yes"", ""name"": ""STACK SVY02"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""ref"": ""SVY02"", ""telecom"": ""data_center"", ""website"": ""https://www.stackinfra.com/locations/americas/silicon-valley/svy02/""}",2026-09-06
node,11400893880,Flexential - Denver - Centennial Data Center,Flexential,CO,,39.593873,-104.843160,operational,https://www.openstreetmap.org/node/11400893880,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""12500"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""East Arapahoe Road"", ""addr:unit"": ""C"", ""name"": ""Flexential - Denver - Centennial Data Center"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/co/denver/centennial-data-center""}",2026-09-06
node,12112236372,Flexential Denver - Downtown,Flexential,CO,,39.745970,-104.994159,operational,https://www.openstreetmap.org/node/12112236372,"{""addr:city"": ""Denver"", ""addr:full"": ""1500 Champa Street Suite 100, Denver, CO 80202 United States"", ""addr:housenumber"": ""1500"", ""addr:postcode"": ""80202"", ""addr:state"": ""CO"", ""addr:street"": ""Champa Street"", ""addr:unit"": ""100"", ""name"": ""Flexential Denver - Downtown"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/co/denver/downtown-data-center""}",2026-09-06
node,12112270180,Flexential - Denver - Aurora,Flexential,CO,,39.661049,-104.848832,operational,https://www.openstreetmap.org/node/12112270180,"{""addr:city"": ""Aurora"", ""addr:floor"": ""3"", ""addr:housenumber"": ""11900"", ""addr:postcode"": ""80014"", ""addr:state"": ""CO"", ""addr:street"": ""East Cornell Avenue"", ""addr:unit"": ""Building B"", ""name"": ""Flexential - Denver - Aurora"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center""}",2026-09-06
way,52958203,Pearl Plaza Office Building,,CO,,39.745230,-104.979332,operational,https://www.openstreetmap.org/way/52958203,"{""addr:city"": ""Denver"", ""addr:housenumber"": ""601"", ""addr:postcode"": ""80203"", ""addr:state"": ""CO"", ""addr:street"": ""East 18th Avenue"", ""building"": ""commercial"", ""building:colour"": ""#f5deb3"", ""building:levels"": ""3"", ""clli"": ""DNVTCO56"", ""name"": ""Pearl Plaza Office Building"", ""roof:colour"": ""#f5deb3"", ""telecom"": ""data_center""}",2026-09-06
way,89784186,Insurance Exchange Building,,CO,,39.745572,-104.995691,operational,https://www.openstreetmap.org/way/89784186,"{""addr:city"": ""Denver"", ""addr:housenumber"": ""910"", ""addr:postcode"": ""80202"", ""addr:state"": ""CO"", ""addr:street"": ""15th Street"", ""building"": ""commercial"", ""building:colour"": ""#DEB887"", ""building:levels"": ""8"", ""clli"": ""DNVRCO26"", ""height"": ""35"", ""name"": ""Insurance Exchange Building"", ""roof:colour"": ""#696969"", ""telecom"": ""data_center"", ""wikidata"": ""Q101251270"", ""wikipedia"": ""en:Denver Gas & Electric Building""}",2026-09-06
way,200989527,Xfinity/Comcast Data Center,,CO,,39.588324,-104.832418,operational,https://www.openstreetmap.org/way/200989527,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""7059"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""South Potomac Street"", ""building"": ""yes"", ""name"": ""Xfinity/Comcast Data Center"", ""telecom"": ""data_center""}",2026-09-06
way,292506449,,,CO,,39.590131,-104.846963,operational,https://www.openstreetmap.org/way/292506449,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""6961"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""South Quentin Street"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,292506452,zColo by Zayo,,CO,,39.591340,-104.847065,operational,https://www.openstreetmap.org/way/292506452,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""6900"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""South Peoria Street"", ""building"": ""yes"", ""name"": ""zColo by Zayo"", ""telecom"": ""data_center""}",2026-09-06
way,377545385,Flexential Denver - Englewood,Flexential,CO,,39.558994,-104.837556,operational,https://www.openstreetmap.org/way/377545385,"{""addr:city"": ""Englewood"", ""addr:housenumber"": ""8636"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""South Peoria Street"", ""building"": ""yes"", ""layer"": ""1"", ""name"": ""Flexential Denver - Englewood"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/co/denver/englewood-data-center""}",2026-09-06
way,400540223,Walmart Colorado Data Center,Walmart,CO,,38.985733,-104.787263,operational,https://www.openstreetmap.org/way/400540223,"{""building"": ""data_center"", ""name"": ""Walmart Colorado Data Center"", ""operator"": ""Walmart"", ""source"": ""Mapbox"", ""telecom"": ""data_center""}",2026-09-06
way,426586135,Google - Thornton,Google,CO,,39.922465,-104.983425,operational,https://www.openstreetmap.org/way/426586135,"{""addr:city"": ""Thorton"", ""addr:state"": ""CO"", ""addr:street"": ""Grant Street"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Google - Thornton"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""operator:wikipedia"": ""en:Google"", ""telecom"": ""data_center""}",2026-09-06
way,453969917,Time Warner Datacenter,,CO,,39.598961,-104.860378,operational,https://www.openstreetmap.org/way/453969917,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""commercial"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}",2026-09-06
way,453969923,Time Warner Datacenter,,CO,,39.599933,-104.860170,operational,https://www.openstreetmap.org/way/453969923,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""yes"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}",2026-09-06
way,465530450,Verizon,Verizon,CO,,39.589248,-104.877933,operational,https://www.openstreetmap.org/way/465530450,"{""building"": ""yes"", ""name"": ""Verizon"", ""operator"": ""Verizon"", ""telecom"": ""data_center""}",2026-09-06
way,476609221,,,CO,,38.802671,-104.521981,operational,https://www.openstreetmap.org/way/476609221,"{""addr:housenumber"": ""600"", ""addr:street"": ""Irwin Avenue"", ""building"": ""yes"", ""ref"": ""600"", ""telecom"": ""data_center""}",2026-09-06
way,778989332,,,CO,,39.559068,-104.833534,operational,https://www.openstreetmap.org/way/778989332,"{""addr:city"": ""Englewood"", ""addr:housenumber"": ""8675"", ""addr:postcode"": ""80112"", ""addr:state"": ""CO"", ""addr:street"": ""Concord Center Drive"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,813532303,SAP COS02,SAP,CO,,38.988916,-104.786329,operational,https://www.openstreetmap.org/way/813532303,"{""building"": ""yes"", ""name"": ""SAP COS02"", ""operator"": ""SAP"", ""ref"": ""COS02"", ""telecom"": ""data_center""}",2026-09-06
way,845775548,JPMorgan Chase,JPMorgan Chase,CO,,39.989158,-105.020726,operational,https://www.openstreetmap.org/way/845775548,"{""addr:city"": ""Broomfield"", ""addr:housenumber"": ""2701"", ""addr:postcode"": ""80023"", ""addr:state"": ""CO"", ""addr:street"": ""West 160th Avenue"", ""building"": ""data_center"", ""name"": ""JPMorgan Chase"", ""operator"": ""JPMorgan Chase"", ""telecom"": ""data_center""}",2026-09-06
way,916046040,,,CO,,39.729559,-104.712783,operational,https://www.openstreetmap.org/way/916046040,"{""addr:city"": ""Aurora"", ""addr:housenumber"": ""23505"", ""addr:postcode"": ""80018"", ""addr:state"": ""CO"", ""addr:street"": ""East 6th Avenue"", ""building"": ""data_center"", ""source"": ""Maxar;esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}",2026-09-06
way,1083841125,T5@Colorado Springs,,CO,,38.786160,-104.788583,operational,https://www.openstreetmap.org/way/1083841125,"{""addr:city"": ""Colorado Springs"", ""addr:housenumber"": ""3323"", ""addr:postcode"": ""80906"", ""addr:state"": ""CO"", ""addr:street"": ""Janitell Road"", ""building"": ""yes"", ""name"": ""T5@Colorado Springs"", ""telecom"": ""data_center"", ""website"": ""https://t5datacenters.com/locations/t5-colorado/""}",2026-09-06
way,1273968634,QTS,Quality Technology Services,CO,,39.734062,-104.707937,operational,https://www.openstreetmap.org/way/1273968634,"{""building"": ""warehouse"", ""name"": ""QTS"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""ref"": ""Denver 1"", ""telecom"": ""data_center""}",2026-09-06
node,8767284091,Ergonomic Group,,CT,,41.707078,-72.589864,operational,https://www.openstreetmap.org/node/8767284091,"{""addr:city"": ""Glastonbury"", ""addr:housenumber"": ""65"", ""addr:postcode"": ""06033"", ""addr:state"": ""CT"", ""addr:street"": ""Kreiger Lane"", ""name"": ""Ergonomic Group"", ""office"": ""telecommunication"", ""phone"": ""+1 860 563 4353"", ""telecom"": ""data_center"", ""website"": ""https://www.ergogroup.com""}",2026-09-06
way,122665255,Digital Realty New York HVN10,Digital Realty,CT,,41.240731,-73.147267,operational,https://www.openstreetmap.org/way/122665255,"{""addr:city"": ""Trumbull"", ""addr:housenumber"": ""80"", ""addr:postcode"": ""06611"", ""addr:state"": ""CT"", ""addr:street"": ""Merritt Boulevard"", ""building"": ""yes"", ""name"": ""Digital Realty New York HVN10"", ""note"": ""for sale, so there could be another tenant"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""HVN10"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/new-york/hvn10""}",2026-09-06
way,571010571,CyrusOne Norwalk,CyrusOne,CT,,41.113092,-73.388649,operational,https://www.openstreetmap.org/way/571010571,"{""building"": ""yes"", ""ele"": ""13.46"", ""height"": ""20.47"", ""name"": ""CyrusOne Norwalk"", ""operator"": ""CyrusOne"", ""operator:wikidata"": ""Q16953751"", ""telecom"": ""data_center""}",2026-09-06
way,878795698,amnet Data Center,,CT,,41.091785,-73.516673,operational,https://www.openstreetmap.org/way/878795698,"{""addr:city"": ""Stamford"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""06907"", ""addr:state"": ""CT"", ""addr:street"": ""Fahey Street"", ""building"": ""yes"", ""ele"": ""22.93"", ""height"": ""4.29"", ""name"": ""amnet Data Center"", ""telecom"": ""data_center"", ""website"": ""https://www.amnetsystems.com/service-data-center-colocation""}",2026-09-06
way,959969621,,,CT,,41.478815,-72.801014,operational,https://www.openstreetmap.org/way/959969621,"{""addr:city"": ""Wallingford"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""06492"", ""addr:state"": ""CT"", ""addr:street"": ""Alexander Drive"", ""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
node,751881301,CoreSite DC1,CoreSite,DC,,38.902888,-77.029149,operational,https://www.openstreetmap.org/node/751881301,"{""addr:housenumber"": ""1275"", ""addr:street"": ""K Street Northwest"", ""clli"": ""WASHDC12"", ""name"": ""CoreSite DC1"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""source"": ""dcgis"", ""telecom"": ""data_center"", ""website"": ""https://www.coresite.com/data-center/dc1-washington-d-c""}",2026-09-06
node,3406467087,NocRoom Miami IT Services,,FL,,25.791545,-80.317748,operational,https://www.openstreetmap.org/node/3406467087,"{""check_date:currency:XBT"": ""2022-12-23"", ""currency:XBT"": ""yes"", ""name"": ""NocRoom Miami IT Services"", ""telecom"": ""data_center"", ""website"": ""https://nocroom.com""}",2026-09-06
node,3406476814,NocRoom Miami IT Services,,FL,,25.646562,-80.423435,operational,https://www.openstreetmap.org/node/3406476814,"{""check_date:currency:XBT"": ""2022-12-23"", ""currency:XBT"": ""yes"", ""name"": ""NocRoom Miami IT Services"", ""telecom"": ""data_center"", ""website"": ""https://nocroom.com""}",2026-09-06
node,8017899486,HiPerGator,University of Florida,FL,,29.672819,-82.299762,operational,https://www.openstreetmap.org/node/8017899486,"{""access"": ""private"", ""check_date"": ""2023-08-06"", ""description"": ""The most powerful university supercomputer in the Southern United States"", ""level"": ""0"", ""manufacturer"": ""NVIDIA"", ""manufacturer:type"": ""DGX A10 SuperPOD™"", ""manufacturer:wikidata"": ""Q182477"", ""name"": ""HiPerGator"", ""office"": ""research"", ""operator"": ""University of Florida"", ""ref"": ""Version 3.0"", ""research"": ""computer_science"", ""telecom"": ""data_center"", ""website"": ""https://www.rc.ufl.edu/services/hipergator/""}",2026-09-06
node,12112266917,Flexential Jacksonville,Flexential,FL,,30.245748,-81.581723,operational,https://www.openstreetmap.org/node/12112266917,"{""addr:city"": ""Jacksonville"", ""addr:full"": ""4905 Belfort Road, Suite 145 Jacksonville, FL 32256 United States"", ""addr:housenumber"": ""4905"", ""addr:postcode"": ""32256"", ""addr:state"": ""FL"", ""addr:street"": ""Belfort Road"", ""addr:unit"": ""145"", ""name"": ""Flexential Jacksonville"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/fl/jacksonville/data-center""}",2026-09-06
node,12112380995,Flexential Tampa - West,Flexential,FL,,28.037299,-82.539978,operational,https://www.openstreetmap.org/node/12112380995,"{""addr:city"": ""Tampa"", ""addr:housenumber"": ""9417"", ""addr:postcode"": ""33634"", ""addr:state"": ""FL"", ""addr:street"": ""Corporate Lake Drive"", ""name"": ""Flexential Tampa - West"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center""}",2026-09-06
way,429782814,UF Research Computing Center,University of Florida,FL,,29.672591,-82.299929,operational,https://www.openstreetmap.org/way/429782814,"{""access"": ""private"", ""addr:city"": ""Gainesville"", ""addr:housenumber"": ""2060"", ""addr:postcode"": ""32609"", ""addr:state"": ""FL"", ""addr:street"": ""Northeast Waldo Road"", ""building"": ""university"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""building:use"": ""office"", ""name"": ""UF Research Computing Center"", ""operator"": ""University of Florida"", ""ref"": ""1635"", ""telecom"": ""data_center"", ""website"": ""https://www.rc.ufl.edu/""}",2026-09-06
way,435518280,NAP of the Americas,,FL,,25.782389,-80.193080,operational,https://www.openstreetmap.org/way/435518280,"{""addr:city"": ""Miami"", ""addr:housenumber"": ""50"", ""addr:postcode"": ""33132"", ""addr:state"": ""FL"", ""addr:street"": ""Northeast 9th Street"", ""alt_name"": ""Equinix MI1"", ""building"": ""yes"", ""building:levels"": ""6"", ""clli"": ""MIAUFL"", ""ele"": ""32 ft"", ""height"": ""57.7"", ""name"": ""NAP of the Americas"", ""ref:miabldg"": ""19866"", ""short_name"": ""NOTA"", ""telecom"": ""data_center"", ""wikidata"": ""Q6952344"", ""wikipedia"": ""en:NAP of the Americas""}",2026-09-06
way,435531451,,,FL,,25.797545,-80.230034,operational,https://www.openstreetmap.org/way/435531451,"{""addr:city"": ""Miami"", ""addr:housenumber"": ""2115"", ""addr:postcode"": ""33142"", ""addr:street"": ""Northwest 22nd Street"", ""building"": ""yes"", ""clli"": ""MIASFLVR"", ""height"": ""22.9"", ""ref:miabldg"": ""23187"", ""telecom"": ""data_center""}",2026-09-06
way,497151852,Cologix Jacksonville JAX1,,FL,,30.331430,-81.662426,operational,https://www.openstreetmap.org/way/497151852,"{""building"": ""apartments"", ""building:levels"": ""9"", ""name"": ""Cologix Jacksonville JAX1"", ""roof:levels"": ""0"", ""telecom"": ""data_center"", ""website"": ""https://cologix.com/data-centers/jacksonville/jax1/""}",2026-09-06
way,523886201,Cyxtera Tampa TP1,Cyxtera,FL,,27.945535,-82.351102,operational,https://www.openstreetmap.org/way/523886201,"{""addr:city"": ""Tampa"", ""addr:housenumber"": ""9310"", ""addr:postcode"": ""33619"", ""addr:state"": ""FL"", ""addr:street"": ""Florida Palm Drive"", ""building"": ""yes"", ""height"": ""13.36"", ""name"": ""Cyxtera Tampa TP1"", ""operator"": ""Cyxtera"", ""operator:wikidata"": ""Q111143924"", ""ref"": ""TPA1"", ""telecom"": ""data_center""}",2026-09-06
way,609126465,,,FL,,28.617449,-81.393461,operational,https://www.openstreetmap.org/way/609126465,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,741629998,Flexential Fort Lauderdale,Flexential,FL,,26.190086,-80.193297,operational,https://www.openstreetmap.org/way/741629998,"{""addr:city"": ""Fort Lauderdale"", ""addr:housenumber"": ""5301"", ""addr:postcode"": ""33309"", ""addr:state"": ""FL"", ""addr:street"": ""Northwest 33rd Avenue"", ""building"": ""yes"", ""name"": ""Flexential Fort Lauderdale"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/fl/fort-lauderdale/data-center""}",2026-09-06
way,958728802,E-Foam,,FL,,28.577942,-81.564549,operational,https://www.openstreetmap.org/way/958728802,"{""addr:city"": ""Winter Garden"", ""addr:housenumber"": ""550"", ""addr:postcode"": ""34787"", ""addr:state"": ""FL"", ""addr:street"": ""Susan B. Britt Court"", ""building"": ""yes"", ""name"": ""E-Foam"", ""telecom"": ""data_center""}",2026-09-06
