name,operator,state,county,sqft,lat,lon,type
CyrusOne NVA7,CyrusOne,Virginia,Loudoun County,60930.0,39.02630118372146,-77.43402771215538,building
Switch Las Vegas 10,,Nevada,Clark County,206411.0,36.055585829479206,-115.2230609078074,building
Amazon IAD174,Amazon Web Services,Virginia,Loudoun County,132388.0,39.02891562520285,-77.42747327984164,building
Amazon IAD164,Amazon Web Services,Virginia,Loudoun County,132374.0,39.03047299575455,-77.42894228408753,building
Vantage VA12,Vantage Data Centers,Virginia,Loudoun County,115613.0,39.00177881929864,-77.43807112136984,building
Microsoft,Microsoft,Virginia,Loudoun County,97581.0,39.07550786595816,-77.56303534723706,building
Verizon Wireless Mew Building,,Texas,Tarrant County,176383.0,32.97215494101558,-97.15661083483384,building
Amazon IAD152,Amazon Web Services,Virginia,Loudoun County,156644.0,38.91657561831895,-77.47974227140159,building
Amazon IAD151,Amazon Web Services,Virginia,Loudoun County,155542.0,38.916150911627575,-77.47870521719227,building
Amazon IAD83,Amazon Web Services,Virginia,Loudoun County,156166.0,38.947946059437584,-77.52310750749479,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,16739.0,38.946539218555614,-77.52218796260958,building
Amazon IAD122,Amazon Web Services,Virginia,Loudoun County,153273.0,38.955863227653474,-77.49717993007393,building
CyrusOne Sterling IX,CyrusOne,Virginia,Loudoun County,266078.0,38.95830777005175,-77.50575020782452,building
Iron Mountain VA-2,,Virginia,Prince William County,158664.0,38.77724872325061,-77.54596524435513,building
Iron Mountain VA-1,,Virginia,Prince William County,163790.0,38.77791724644345,-77.547073196661,building
Amazon Web Services,Amazon IAD96,Virginia,Prince William County,149064.0,38.78015146527289,-77.53988381836808,building
Amazon Web Services,Amazon IAD95,Virginia,Prince William County,214748.0,38.77845091390774,-77.53942706487335,building
Amazon Web Services,Amazon IAD75,Virginia,Prince William County,214662.0,38.77934250130272,-77.54289591312165,building
Amazon IAD102,Amazon Web Services,Virginia,Prince William County,214338.0,38.73597010187111,-77.50490133103251,building
Amazon IAD101,Amazon Web Services,Virginia,Prince William County,214330.0,38.735440154226055,-77.50569511718139,building
Amazon IAD100,Amazon Web Services,Virginia,Prince William County,214611.0,38.73459785381264,-77.506642396707,building
CloudHQ MCC2,CloudHQ,Virginia,Prince William County,351091.0,38.723181946660446,-77.49900908655816,building
Microsoft Data Center - Hoffman Estates,,Illinois,Cook County,2105271.0,42.07695198404611,-88.13389076420349,campus
Rackspace Somerset NYC1,,New Jersey,Somerset County,18407.0,40.54452566835303,-74.53775798797324,building
Rackspace Belmont NYC2,,New Jersey,Somerset County,57471.0,40.54083886834628,-74.53749197400815,building
Amazon Web Services,Amazon Web Services,Virginia,Prince William County,112502.0,38.74305258344758,-77.53338365008187,building
QTS Ashburn-Shellhorn DC1,Quality Technology Services,Virginia,Loudoun County,156810.0,38.99807915433332,-77.47557114316258,building
QTS Atlanta Data Center 2,Quality Technology Services,Georgia,Fulton County,283307.0,33.77750521515184,-84.41955232430595,building
Unknown,,Texas,Bexar County,109489.0,29.41898804241692,-98.7874709988236,building
Microsoft TRP3 (SAT46),Microsoft,Texas,Medina County,228897.0,29.4129769887884,-98.806374449939,building
Microsoft,Microsoft,Texas,Bexar County,228882.0,29.41579676372189,-98.80331595094908,building
Microsoft,Microsoft,Texas,Bexar County,228885.0,29.415795638787,-98.8045147999406,building
Pewaukee Data Center,WE Energies,Wisconsin,Waukesha County,47298.0,43.05138860290855,-88.21666504030928,building
CenturyLink,,Nevada,Clark County,11601.0,36.18299775012923,-115.06266954999842,building
EdgeConneX PHX02 Data Center,EdgeConneX,Arizona,Maricopa County,654105.0,33.35201067934632,-111.64752987065916,building
Amazon IAD601,Amazon Web Services,Virginia,Prince William County,14469.0,38.77885736291117,-77.55711533400657,building
Switch Edge 1,,Nevada,Clark County,27670.0,36.05914890088559,-115.21368205577332,building
Switch Las Vegas 4,Switch,Nevada,Clark County,27777.0,36.143646142312384,-115.07677875306494,building
Switch Las Vegas 5,Switch,Nevada,Clark County,15026.0,36.14276349998916,-115.0766965000049,building
T-Mobile Everglades MSO Data Center,,Florida,Broward County,49233.0,26.18499694137505,-80.28691594165383,building
DeKalb Meta Data Center,Meta Platforms,Illinois,DeKalb County,12793294.0,41.88904034750541,-88.72856898056978,campus
EdgeConneX Data Center,EdgeConneX,Oregon,Washington County,111564.0,45.556621303589225,-122.91221283734208,building
Amazon Web Services  CMH53,Amazon Web Services,Ohio,Licking County,154029.0,40.09361643944408,-82.75145548070124,building
Amazon Web Services CMH56,Amazon Web Services,Ohio,Licking County,154677.0,40.09653435041937,-82.75205114610061,building
Amazon Web Services  CMH59,Amazon Web Services,Ohio,Licking County,161123.0,40.09404615807959,-82.74749104888826,building
Searcy Information Technologies,City of Searcy,Arkansas,White County,4580.0,35.2492158371357,-91.7409058590938,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,131476.0,38.9958476154284,-77.4712911922763,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,131482.0,38.99660796472238,-77.47326247561796,building
Digital Loudoun Plaza,,Virginia,Loudoun County,686547.0,39.0046791526227,-77.48497952310191,campus
Digital Loudoun Plaza,,Virginia,Loudoun County,2859895.0,39.00169800147741,-77.48159549467017,campus
AWS,,Virginia,Loudoun County,1789925.0,38.98103411725457,-77.41779460624687,campus
AWS,,Virginia,Loudoun County,1069380.0,38.98782988809138,-77.41110852642319,campus
AWS,,Virginia,Loudoun County,1128056.0,38.981619328745744,-77.42605829279701,campus
Unknown,,Virginia,Loudoun County,384105.0,38.98473223230382,-77.4257836910691,campus
Meta Eagle Mountain Data Center,Meta,Utah,Utah County,344790.0,40.26828850505122,-112.01507681579746,building
Meta Eagle Mountain Data Center,Meta,Utah,Utah County,626371.0,40.2655639892377,-112.01512736677896,building
Unknown,,Kansas,Johnson County,4912.0,38.926805991335975,-94.7683727731216,building
Digital Realty IAD42,Digital Realty,Virginia,Loudoun County,218174.0,39.00571934215422,-77.44944907275473,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,211938.0,45.84666781437448,-119.60703845354756,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,221562.0,45.846753781437606,-119.60906254768788,building
Meta Henrico Data Center,Meta,Virginia,Henrico County,327920.0,37.48196326360026,-77.23380499305182,building
Unknown,,Florida,Polk County,22578.0,28.29407690335012,-81.83484809231037,building
DataBank Las Vegas LAS1,,Nevada,Clark County,58547.0,36.05972751073122,-115.14721141845384,building
Meta Eagle Mountain Data Center,Meta,Utah,Utah County,628165.0,40.27233431054834,-112.01505471830352,building
Meta Eagle Mountain Data Center,,Utah,Utah County,22734233.0,40.26819070295294,-112.01771937397096,campus
Amazon IAD601,Amazon Web Services,Virginia,Loudoun County,14384.0,39.015262930158144,-77.43777001853674,building
Sarpy Meta Data Center,,Nebraska,Sarpy County,7817408.0,41.11410707210003,-96.14365637259768,campus
Unknown,DirecTV,Arizona,Cochise County,7539.0,31.972674750091077,-110.3047516999998,building
Meta Stanton Springs Data Center,Meta,Georgia,Newton County,9032398.0,33.60076107577663,-83.70034219452744,campus
Unknown,Meta,Georgia,Newton County,660258.0,33.6013709927818,-83.70541734238208,building
Flexential Salt Lake City - Millcreek,Flexential,Utah,Salt Lake County,28092.0,40.68552518346084,-111.88504405838351,building
Amazon PDX93,Amazon Web Services,Oregon,Morrow County,213828.0,45.83654228757941,-119.68986643174064,building
Amazon Web Services,Amazon Web Services,Virginia,Prince William County,111697.0,38.74428601144499,-77.53332238839505,building
Unknown,,Virginia,Prince William County,257960.0,38.745958588783616,-77.53750921534285,building
COPT Innovation Park Data Center,Amazon Web Services,Virginia,Prince William County,149206.0,38.74388634728904,-77.53062487747106,building
COPT Data Center Bldg 2,Amazon Web Services,Virginia,Prince William County,104114.0,38.74405494832178,-77.5291961000727,building
Amazon,Amazon Web Services,California,Santa Clara County,98142.0,37.3899327218429,-121.96598983231348,building
Unknown,Google,South Carolina,Berkeley County,182645.0,33.06202195137125,-80.03831641068669,building
Google,Google,South Carolina,Berkeley County,181261.0,33.06217398793264,-80.03966007767937,building
Google,Google,South Carolina,Berkeley County,206252.0,33.0620532330343,-80.041154478933,building
Google,Google,South Carolina,Berkeley County,181645.0,33.064311956552835,-80.03845634859405,building
Google,Google,South Carolina,Berkeley County,131216.0,33.06643643704493,-80.0384282206963,building
Google,Google,South Carolina,Berkeley County,249320.0,33.06415660970066,-80.0435751320087,building
Google,Google,South Carolina,Berkeley County,697831.0,33.062000589098496,-80.04505685925874,building
Google,Google,South Carolina,Berkeley County,145533.0,33.06443480153904,-80.04606755156347,building
Unknown,Meta,Georgia,Newton County,763506.0,33.60009367954904,-83.69683907912508,building
Unknown,Meta,Georgia,Newton County,342886.0,33.59802145151715,-83.69501281261269,building
Microsoft EAT02,Microsoft,Washington,Douglas County,246129.0,47.416868024109554,-120.20768784943974,building
Intergate Columbia D,Sabey Data Centers,Washington,Douglas County,135020.0,47.40758548151772,-120.19160109219082,building
Google,Google,Iowa,Pottawattamie County,76005.0,41.17734372844027,-95.80485695055478,building
Google,Google,Iowa,Pottawattamie County,318940.0,41.17727415208592,-95.80637969473156,building
Google,Google,Iowa,Pottawattamie County,258223.0,41.17745636098298,-95.8032146599412,building
Google,Google,Iowa,Pottawattamie County,211543.0,41.17748290529598,-95.80096717468037,building
Google,Google,Iowa,Pottawattamie County,131491.0,41.17554012114429,-95.80676284722784,building
Google,Google,Iowa,Pottawattamie County,129827.0,41.17554005850446,-95.80565239909376,building
Google,Google,Iowa,Pottawattamie County,132118.0,41.17554283490945,-95.80449329746104,building
Google,Google,Iowa,Pottawattamie County,132254.0,41.175543648575314,-95.8033895382722,building
Google,Google,Iowa,Pottawattamie County,130820.0,41.175547389125526,-95.80222393205068,building
Google,Google,Iowa,Pottawattamie County,129628.0,41.17554529809748,-95.80111944856117,building
Google,Google,Iowa,Pottawattamie County,134444.0,41.17555376295006,-95.79994803209584,building
Google,Google,Iowa,Pottawattamie County,174264.0,41.1726347246986,-95.80402364214318,building
Google,Google,Iowa,Pottawattamie County,174583.0,41.172640078023726,-95.80252143647044,building
Google,Google,Iowa,Pottawattamie County,158241.0,41.17261142832355,-95.8011477197886,building
Microsoft,Microsoft,Iowa,Warren County,242270.0,41.49683039481866,-93.78699632287524,building
Microsoft,Microsoft,Iowa,Dallas County,90065.0,41.5398138870052,-93.82631357913507,building
Microsoft,Microsoft,Iowa,Dallas County,80538.0,41.539670453163886,-93.82866540068235,building
Unknown,,California,Santa Clara County,108346.0,37.3611399057634,-121.9423061882177,building
xAI Macrohardrr,xAI,Mississippi,DeSoto County,812955.0,34.99348804291279,-90.03416995691286,building
Flexential Portland - Hillsboro 4 Expansion,Flexential,Oregon,Washington County,20041.0,45.55539062526872,-122.94108717504778,building
Flexential Portland - Hillsboro 5,Flexential,Oregon,Washington County,180357.0,45.55642410414443,-122.93929618708306,building
QTS San Antonio II,Quality Technology Services,Texas,Bexar County,140321.0,29.4491563911304,-98.65314490826424,building
Meta Data Center,Meta,Arizona,Maricopa County,14850970.0,33.34359228321252,-111.6303055253432,campus
T5@Colorado Springs,,Colorado,El Paso County,74307.0,38.78617187499131,-104.7885349003077,building
Flexential Tampa - North,Flexential,Florida,Hillsborough County,30643.0,28.07385598681517,-82.3683379069368,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,96372.0,39.01674414789713,-77.45200064122655,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,96367.0,39.01588594875254,-77.45314511765301,building
Aligned IAD02,Aligned,Virginia,Loudoun County,208188.0,39.01041104054181,-77.47518883996233,building
QTS Manassas DC5,Quality Technology Services,Virginia,Prince William County,153531.0,38.75469273948548,-77.51744670998576,building
PHX-11,Microsoft,Arizona,Maricopa County,248866.0,33.40903088866142,-112.3648033961419,building
Unknown,,New York,Rockland County,262772.0,41.05233000835496,-73.97183915643684,building
Flexential Atlanta - Douglasville 1,Flexential,Georgia,Douglas County,213895.0,33.73105742976977,-84.61608084611743,building
Google,Google,Tennessee,Montgomery County,169733.0,36.62483034098189,-87.26351478308135,building
SPC3A,Google,Tennessee,Montgomery County,169748.0,36.62430276342711,-87.25902652953205,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,132491.0,38.97955740282415,-77.41749033094966,building
Unknown,US Bitcoin,New York,Niagara County,61559.0,43.082056267934384,-79.03072271617526,building
TierPoint Valley Forge,TierPoint,Pennsylvania,Montgomery County,62375.0,40.12187904293604,-75.42087693876488,building
Unknown,Aligned Data Centers,Oregon,Washington County,155423.0,45.55406423294568,-122.94931170322876,building
Unknown,,Nevada,Storey County,628883.0,39.51406782848832,-119.4755137508722,building
Unknown,,Nevada,Storey County,296544.0,39.51387049344325,-119.48485275056316,building
Flexential Salt Lake City - Fair Park,Flexential,Utah,Salt Lake County,12565.0,40.76678608763819,-111.92029244663202,building
CyrusOne San Antonio IV,,Texas,Bexar County,92543.0,29.470679241649435,-98.67062972115532,building
Equinix Ashburn DC16,Equinix,Virginia,Loudoun County,87843.0,39.02425729354276,-77.45232686183614,building
Microsoft IAD11,Microsoft,Virginia,Loudoun County,242344.0,38.94825818613084,-77.5559109545917,building
Amazon PDX63,Amazon Web Services,Oregon,Umatilla County,227376.0,45.901449845508274,-119.32052237838585,building
Amazon PDX65,Amazon Web Services,Oregon,Umatilla County,217425.0,45.90276331956975,-119.32049760712084,building
Amazon PDX67,Amazon Web Services,Oregon,Umatilla County,219900.0,45.90385105351774,-119.32048702148562,building
Amazon PDX69,Amazon Web Services,Oregon,Umatilla County,219735.0,45.9050943707071,-119.32016656388495,building
Meta Kansas City Data Center,Meta,Missouri,Clay County,13516765.0,39.32235240495545,-94.59555838490552,campus
Meta Kansas City Data Center,Meta,Missouri,Platte County,13516765.0,39.32235240495545,-94.59555838490552,campus
Unknown,,Oregon,Umatilla County,15313.0,45.915709847092806,-119.26998056724548,building
Unknown,,Virginia,Loudoun County,242639.0,39.06964742434577,-77.56077132424072,building
Unknown,,Virginia,Loudoun County,247061.0,39.0696544548206,-77.55943345346945,building
Meta Henrico Data Center,Meta,Virginia,Henrico County,604696.0,37.47784537590615,-77.22645499748526,building
QTS,Quality Technology Services,Arizona,Maricopa County,156513.0,33.460806376980806,-111.99712196333098,building
Unknown,,Illinois,Madison County,204.0,38.81056014127996,-89.94870327621621,building
CoreSite Reston Campus VA2,CoreSite,Virginia,Fairfax County,40517.0,38.95145144209857,-77.3640040682946,building
AWS IAD105,Amazon Web Services,Virginia,Prince William County,214270.0,38.747595868302135,-77.51947530248223,building
AWS IAD104,Amazon Web Services,Virginia,Prince William County,214258.0,38.7483738354232,-77.52070480173404,building
QTS Manassas DC1,Quality Technology Services,Virginia,Prince William County,123471.0,38.75251711498091,-77.51311070311338,building
Unknown,,Maryland,Howard County,112205.0,39.13368478590359,-76.85140715035047,building
Unknown,,Oregon,Crook County,455401.0,44.30167224151622,-120.89459613565027,building
Unknown,,Oregon,Crook County,241183.0,44.29928794775434,-120.894594693301,building
Digital Realty PDX11 Data Center,Digital Realty,Oregon,Washington County,287848.0,45.568459285228734,-122.919968912523,building
Datacenter (386),UChicago Argonne LLC,Illinois,DuPage County,12413.0,41.707134165979966,-87.97595597595401,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,150776.0,40.10176652448264,-83.1995825830434,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,150211.0,40.10076813040696,-83.19947533976502,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,131786.0,40.09978650124,-83.1992604839832,building
NTT Chicago CH1,NTT,Illinois,DuPage County,113535.0,41.98791937605658,-88.00726495418601,building
Unknown,West Wisconsin Telcom,Wisconsin,Dunn County,3368.0,44.87716526998907,-91.91999887343924,building
CoreSite SV7,CoreSite,California,Santa Clara County,60989.0,37.37607876788322,-121.97305665064762,building
Meta Huntsville Data center,Meta,Alabama,Madison County,578342.0,34.847333791994075,-86.6269185980179,building
Meta Huntsville Data center,Meta,Alabama,Madison County,352651.0,34.843182229068525,-86.62886566493462,building
Meta Huntsville Data center,Meta,Alabama,Madison County,857148.0,34.84043160671047,-86.62884123942305,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,129566.0,38.97914745231349,-77.41990459458856,building
Unknown,,Virginia,Loudoun County,1524370.0,38.95733457436757,-77.49759322033701,campus
Microsoft EAT03,Microsoft,Washington,Douglas County,235418.0,47.41832392189266,-120.20770997491816,building
Microsoft EAT04,Microsoft,Washington,Douglas County,234834.0,47.419636588714944,-120.21382073657306,building
Microsoft,Microsoft,Iowa,Dallas County,250486.0,41.534990295223466,-93.86344403715006,building
Google: Arcola 2,Google,Virginia,Loudoun County,289889.0,38.94182146398183,-77.52742942359154,building
EAT14,,Washington,Chelan County,241836.0,47.35949692084332,-120.16009077106148,building
EAT13,,Washington,Chelan County,232237.0,47.35842571835008,-120.15997586326914,building
EAT12,,Washington,Chelan County,248918.0,47.3574330116489,-120.15954624801124,building
Unknown,,Texas,Dallas County,141788.0,32.89476229626733,-96.98194594256124,building
Amazon IAD603,Amazon Web Services,Virginia,Loudoun County,14733.0,38.981546018635534,-77.41935734925377,building
Unknown,,Wyoming,Laramie County,29178.0,41.12539868568295,-104.9075161092094,building
Unknown,,Wyoming,Laramie County,33657.0,41.12645973663428,-104.89953749554007,building
Unknown,,Wyoming,Laramie County,51590.0,41.12541097703015,-104.90197773507904,building
Unknown,,Wyoming,Laramie County,218419.0,41.12226600580698,-104.90814229902796,building
Unknown,,Wyoming,Laramie County,216879.0,41.12224618145857,-104.909516950286,building
Flexential Philadelphia - Collegeville,Flexential,Pennsylvania,Montgomery County,110941.0,40.15222044689243,-75.47762899857408,building
Meta Kuna Data Center,Meta,Idaho,Ada County,15951730.0,43.4631412647369,-116.267507299213,campus
Amazon IAD86,Amazon Web Services,Virginia,Loudoun County,150112.0,38.91725619520494,-77.49567435184785,building
Amazon IAD130,Amazon Web Services,Virginia,Prince William County,103128.0,38.76036060090534,-77.51930184592597,building
Amazon IAD131,Amazon Web Services,Virginia,Prince William County,104697.0,38.76110475090396,-77.51822099585065,building
Meta Data Center,Meta,Missouri,Clay County,615937.0,39.32265086779682,-94.59806356908612,building
QTS Ashburn-Shellhorn DC2,Quality Technology Services,Virginia,Loudoun County,152471.0,38.99877154862717,-77.47426402852584,building
QTS Ashburn Lockridge,Quality Technology Services,Virginia,Loudoun County,153253.0,38.995355290859365,-77.45518312796617,building
QTS Ashburn Lockridge,Quality Technology Services,Virginia,Loudoun County,135570.0,38.995198628642754,-77.45688789743473,building
Amazon IAD192,Amazon Web Services,Virginia,Loudoun County,132942.0,38.989553544254186,-77.4348013050765,building
Unknown,,Virginia,Loudoun County,91264.0,39.01710249054327,-77.47326655981455,building
NTT Ashburn VA8 Data Centre,NTT,Virginia,Loudoun County,111241.0,39.02019007893849,-77.47553126117117,building
DataBank Ashburn IAD3,Databank,Virginia,Loudoun County,146234.0,39.017878446923135,-77.48182767102682,building
PowerHouse ABX-1,PowerHouse,Virginia,Loudoun County,131309.0,39.01957792722464,-77.45046549748376,building
Unknown,,Virginia,Loudoun County,158127.0,39.01794777387917,-77.45947386528228,building
Meta,Meta,New Mexico,Valencia County,588490.0,34.825839640241206,-106.77888911307576,building
Unknown,,Washington,Grant County,280235.0,47.24481075189648,-119.81798352548935,building
Unknown,,Washington,Grant County,147278.0,47.24427568966153,-119.81481251567008,building
Lightedge Des Moines 2,,Iowa,Polk County,56626.0,41.66679862807146,-93.45595524492184,building
QTS Suwanee,Quality Technology Services,Georgia,Gwinnett County,1452037.0,34.03623058231168,-84.05926627312874,campus
Unknown,,Nevada,Washoe County,89816.0,39.56971060147777,-119.5378594125417,building
Unknown,,Nevada,Washoe County,89816.0,39.570052601477805,-119.53709171254168,building
Unknown,,Nevada,Washoe County,89821.0,39.57059170801203,-119.53603404605106,building
Unknown,,Nevada,Washoe County,89824.0,39.57098620148502,-119.5353175625486,building
Carrier Services Group,,Ohio,Mahoning County,75379.0,41.04105972873746,-80.63309049266806,building
Flexential Nashville - Cool Springs,Flexential,Tennessee,Williamson County,69261.0,35.9510406627101,-86.83338099610178,building
Unknown,,Wisconsin,Columbia County,361.0,43.63833310938071,-89.72140293849328,building
Gallatin Data Center,Meta,Tennessee,Sumner County,17045005.0,36.408653770477216,-86.37031411803846,campus
Aligned Data Center - Chicago ORD-01,Aligned,Illinois,Cook County,194551.0,41.91398308559336,-87.91746545885744,building
Aligned Data Center - Chicago ORD-02,Aligned,Illinois,Cook County,111422.0,41.91296223024628,-87.91749234723224,building
Unknown,,Illinois,Cook County,110471.0,42.02314332706365,-87.97218622171744,building
T5 Chicago II,T5 Data Centers,Illinois,Cook County,163237.0,42.02304233326569,-87.97555687597257,building
Cortex supercomputer,,Texas,Travis County,427833.0,30.21539943501369,-97.61896045736678,building
AWS IAD106,Amazon Web Services,Virginia,Prince William County,205206.0,38.74697497598997,-77.51852812758843,building
Google NBY-2,Google,Ohio,Licking County,138878.0,40.05963281203005,-82.76452657909626,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,14235.0,38.94913486865636,-77.52358042964754,building
Unknown,,Iowa,Pottawattamie County,117949.0,41.21209899075678,-95.87791366422856,building
Amazon Web Services,Amazon Web Services,Oregon,Morrow County,213843.0,45.836184457262725,-119.69404769468916,building
Equinix DC14,Equinix,Virginia,Prince William County,222846.0,38.803345027236205,-77.51061642582921,campus
Novartis,,Texas,Tarrant County,42691.0,32.65123418104135,-97.31970940523344,building
Equinix SV11,Equinix,California,Santa Clara County,76977.0,37.24260507449007,-121.7839986384854,building
Amazon IAD103,Amazon Web Services,Virginia,Prince William County,141914.0,38.73698426710412,-77.50407510523524,building
CloudHQ MCC3,CloudHQ,Virginia,Prince William County,122891.0,38.71497031084338,-77.49512778426042,building
CyrusOne PHX8,,Arizona,Maricopa County,138766.0,33.26634359950168,-111.88328970114856,building
CyrusOne PHX3,,Arizona,Maricopa County,107618.0,33.27196805840212,-111.88162712790565,building
CyrusOne PHX4,,Arizona,Maricopa County,108957.0,33.27193710235771,-111.88328211364428,building
Vantage VA13,Vantage Data Centers,Virginia,Loudoun County,261859.0,39.00310829243192,-77.43985079751437,building
Lightedge Des Moines 1,,Iowa,Polk County,30078.0,41.66765686470181,-93.45548176472272,building
Yahoo,Yahoo,Nebraska,Sarpy County,237691.0,41.18049999101002,-96.08489874916177,building
Unknown,CenturyLink,New Mexico,Doña Ana County,31837.0,32.30965547587507,-106.72917107190824,building
Verizon North Las Vegas,Verizon,Nevada,Clark County,25096.0,36.22189342504773,-115.14705545021236,building
Google,Google,Nebraska,Sarpy County,292941.0,41.13491995864724,-96.1440729015135,building
Google,Google,Nebraska,Sarpy County,297438.0,41.13439327581521,-96.15590606506956,building
Involta Independence,,Ohio,Cuyahoga County,26393.0,41.36106237331226,-81.63280479310477,building
Bloomberg Data Center,Bloomberg,New York,Rockland County,182539.0,41.0362703541861,-73.98749369632571,building
fifteenfortyseven CSR ORNY1,fifteenfortyseven Critical Systems Realty,New York,Rockland County,151516.0,41.0344845031804,-73.97576449873921,building
Stack Infrastructure Portland 3 Data Center -Bld POR3b,Stack Infrastructure,Oregon,Washington County,91092.0,45.55421559561292,-122.93942746009344,building
Stack Infrastructure Portland 3 Data Center -Bld POR3c,Stack Infrastructure,Oregon,Washington County,93274.0,45.55421716185695,-122.94093896568214,building
Amazon Web Services,Amazon Web Services,Virginia,Fairfax County,120946.0,38.90434587232984,-77.45247339430483,building
Amazon Web Services,Amazon Web Services,Virginia,Fairfax County,118988.0,38.90483706376053,-77.45475996912757,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,87645.0,38.915904671232965,-77.49055174718535,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,13879.0,38.91498995679571,-77.49097634789652,building
Amazon Web Services CMH62,Amazon Web Services,Ohio,Licking County,136329.0,40.09298279215547,-82.74763713445286,building
Amazon Web Services,Amazon Web Services,Ohio,Licking County,214329.0,40.09344044223075,-82.7321598268788,building
Amazon Web Services,Amazon Web Services,Ohio,Licking County,214261.0,40.09215828085437,-82.72755119564094,building
Amazon Web Services,Amazon Web Services,Ohio,Licking County,14223.0,40.092965346506006,-82.72649053707603,building
Amazon Web Services,Amazon Web Services,Ohio,Union County,218032.0,40.11625887855608,-83.20139113655297,building
Unknown,Amazon Web Services,Ohio,Union County,213349.0,40.11739966334843,-83.20208181892225,building
Amazon Web Services,Amazon Web Services,Ohio,Union County,13652.0,40.11904802129847,-83.20025962657277,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,220580.0,40.04935754088761,-83.17546025829033,building
Unknown,Amazon Web Services,Ohio,Franklin County,217845.0,40.04813089818562,-83.17528384542761,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,14456.0,40.04790974075581,-83.17754692245403,building
Google NBY-3,Google,Ohio,Licking County,284807.0,40.05795740696205,-82.76528495795795,building
Google NBY-4,Google,Ohio,Franklin County,294201.0,40.059342128156295,-82.77177556209224,building
Meta New Albany Data Center,Meta,Ohio,Licking County,608761.0,40.06037970378648,-82.75098831560908,building
Google,Google,Ohio,Franklin County,289874.0,39.85209794675051,-82.99487523065918,building
Google,Google,Virginia,Prince William County,289731.0,38.776122951150654,-77.58252358239119,building
Amazon Web Services,Amazon Web Services,Oregon,Morrow County,210570.0,45.85874996159125,-119.60509631980196,building
Amazon Web Services,Amazon Web Services,Oregon,Morrow County,211904.0,45.86008348238562,-119.60513360298896,building
Amazon Web Services,Amazon Web Services,Oregon,Morrow County,216528.0,45.8609694312574,-119.6051531215301,building
Amazon Web Services,Amazon Web Services,Oregon,Morrow County,13765.0,45.841481031506696,-119.6517767921927,building
Amazon Web Services,Amazon Web Services,Oregon,Umatilla County,216430.0,45.9206369354048,-119.23183081247244,building
Amazon Web Services,Amazon Web Services,Oregon,Umatilla County,211240.0,45.92064708433544,-119.22998114838396,building
Amazon Web Services,Amazon Web Services,Oregon,Umatilla County,216777.0,45.79777489027666,-119.361958718014,building
Amazon Web Services,Amazon Web Services,Oregon,Umatilla County,216903.0,45.799165042059165,-119.3666580013381,building
Google,Google,Ohio,Fairfield County,289253.0,39.724010166114695,-82.69112739236837,building
Amazon Web Services,Amazon Web Services,Virginia,Prince William County,212702.0,38.74614581949864,-77.51721534270156,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,133944.0,38.92131351222202,-77.48579976531855,building
Amazon Web Services,Amazon Web Services,Virginia,Loudoun County,14683.0,38.99509407061763,-77.47107161222901,building
Meta Sarpy Data center,Meta,Nebraska,Sarpy County,628560.0,41.123572980157554,-96.13289444072416,building
Meta Sarpy Data center,Meta,Nebraska,Sarpy County,625288.0,41.11432923797791,-96.1428365153122,building
Meta Sarpy Data center,Meta,Nebraska,Sarpy County,286253.0,41.11216327459793,-96.14155463388816,building
Meta,Meta,Iowa,Polk County,493366.0,41.67557150002093,-93.50965654880696,building
Meta,Meta,Iowa,Polk County,601076.0,41.67582283535729,-93.50603124097204,building
Dynamics Mining,,Kentucky,Hopkins County,442423.0,37.362990903258414,-87.54712130515388,campus
Flexential Atlanta - Douglasville 2,Flexential,Georgia,Douglas County,311176.0,33.73070271823669,-84.61123970385259,building
Unknown,Switch,Nevada,Clark County,241776.0,36.06402201453284,-115.22111213586722,building
Windbreak Cable,,Wyoming,Laramie County,1114.0,41.18260120002003,-104.0684982999999,building
Unknown,,Virginia,Manassas city,95987.0,38.740435867935545,-77.50398435557676,building
NTT Chicago CH2,NTT,Illinois,DuPage County,115555.0,41.98896681192547,-88.00725702699874,building
Unknown,,Oregon,Crook County,275217.0,44.28575425519378,-120.8699210224936,building
Amazon IAD214,Amazon Web Services,Virginia,Loudoun County,113421.0,38.986526005508,-77.435175737807,building
